name,department,url,text_id
"Sherral Schmidt (Miller-Graf), badge #4799",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"Jarrod Silva, badge #6551",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"John Staufenberg, badge #6765",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"Patrick Windus, badge #7802",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"Mark Wisocki, badge #7820",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"Steve Wuorinen, badge #7876",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"Jeffrey York, badge #7893",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"Matthew J. Koncar, badge #359000",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"Joshua P. Lynaugh, badge #415550",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"Tong S. Yang, badge #750407",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618166256/Krekelberg_Privacy_Lawsuit.pdf?1618166256,12
"Salah Ahmed, badge #70",Metro Transit Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615994400/Rider's_Almanac_Blog.pdf?1615994400,13
"Mukhtar Abdulkadir, badge #353",Metro Transit Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615994400/Rider's_Almanac_Blog.pdf?1615994400,13
"Abdulkhayr  Hirse, badge #None",Metro Transit Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615994400/Rider's_Almanac_Blog.pdf?1615994400,13
"Waheid Siraach, badge #None",Metro Transit Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615994400/Rider's_Almanac_Blog.pdf?1615994400,13
"Ellen Allen, badge #3276",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1462/attachments/original/1647659325/RCA-2022-00187_-_Legal_Settlement_Workers'_Compensation_claim_of_Ellen_Allen.pdf?1647659325,14
"Vincent A. Adams, badge #720505",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615680635/2018_St._Paul_police_release_body-cam_footage_in_fatal_shooting_of_William_Hughes.pdf?1615680635,15
"Matthew A. Jones, badge #327630",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615680635/2018_St._Paul_police_release_body-cam_footage_in_fatal_shooting_of_William_Hughes.pdf?1615680635,15
"Philip Alejandrino, badge #29",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Carlos Baires Escobar, badge #275",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Aaron Collins, badge #1259",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Brian Cummings, badge #1360",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Christopher Cushenbery, badge #1375",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Mark Durand, badge #1627",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"David C. Elliott, badge #1755",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Andrew P. Enriquez, badge #1802",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Eric Faulconer, badge #1925",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Mark J. Gasior, badge #2228",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Scott L. Grabowski, badge #2366",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Dennis Hamilton, badge #2610",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Joseph Haspert, badge #2791",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Anna Hedberg, badge #2927",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Thomas Hendrickson, badge #2960",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Roland Hillstrom, badge #2986",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"David Honican, badge #3135",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Daniel O. Horn, badge #212",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Christopher House, badge #3165",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Robert W. Illetschko, badge #3200",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Kurt S. Indehar, badge #3209",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Jennifer Lazarchic (Goodmanson), badge #2319",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Alan Liotta, badge #4196",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Thomas A. Lopez, badge #4238",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Oscar Macias, badge #4319",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Timothy J. Mattsson, badge #4490",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Matthew J. McLean, badge #4635",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Johnny Mercil, badge #4732",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Jamiel Mohammad, badge #5150",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Beth Mota (Letourneau), badge #4106",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Blake Moua, badge #4882",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"David C. Neil, badge #4950",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Matthew G. Olson, badge #5305",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"George J. Peltz, badge #5546",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Lucas Peterson, badge #5630",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Michael Pfaff, badge #5675",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Patrick S. Reuben, badge #5969",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Bryce Robinson, badge #6062",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Antonio San Roman, badge #6123",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Todd D. Sauvageau, badge #6309",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Sherral Schmidt (Miller-Graf), badge #4799",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Jarrod Silva, badge #6551",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"John Staufenberg, badge #6765",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Patrick Windus, badge #7802",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Mark Wisocki, badge #7820",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Steve Wuorinen, badge #7876",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Jeffrey York, badge #7893",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Heather Young (Jorges), badge #3576",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Matthew J. Koncar, badge #359000",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Joshua P. Lynaugh, badge #415550",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Tong S. Yang, badge #750407",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618167547/2016_USCOURTS-mnd-0_13-cv-03562-1.pdf?1618167547,16
"Matthew Alberts, badge #1287",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637582/RCA-2021-01256_-_Legal_settlement_Workers'_Compensation_claim_of_Matthew_Alberts.pdf?1638637582,17
"Justin Ahrendt, badge #3220",Mankato Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615906010/TaylorMaeOlson_eebb7056-c434-4251-adc6-82e5c3d12636.pdf?1615906010,18
"Brandon Akers, badge #None",Brooklyn Center Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618243093/Hennepin_County_won't_file_charges_against_Brooklyn_Center_officers_in_fatal_shooting_-_StarTribune.com.pdf?1618243093,19
"Steven Holt, badge #None",Brooklyn Center Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618243093/Hennepin_County_won't_file_charges_against_Brooklyn_Center_officers_in_fatal_shooting_-_StarTribune.com.pdf?1618243093,19
"Cody Turner, badge #None",Brooklyn Center Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618243093/Hennepin_County_won't_file_charges_against_Brooklyn_Center_officers_in_fatal_shooting_-_StarTribune.com.pdf?1618243093,19
"Brandon Akers, badge #None",Brooklyn Center Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618243509/No_charges_for_officers_who_killed_Brooklyn_Center_man_with_Autism__mother_'appalled'_by_decision_-_Bring_Me_The_News.pdf?1618243509,20
"Steven Holt, badge #None",Brooklyn Center Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618243509/No_charges_for_officers_who_killed_Brooklyn_Center_man_with_Autism__mother_'appalled'_by_decision_-_Bring_Me_The_News.pdf?1618243509,20
"Cody Turner, badge #None",Brooklyn Center Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618243509/No_charges_for_officers_who_killed_Brooklyn_Center_man_with_Autism__mother_'appalled'_by_decision_-_Bring_Me_The_News.pdf?1618243509,20
"Scott Aikins, badge #22",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615949083/Noor_trial__Fellow_officers_told_Noor_to_keep_quiet__contacted_union_officials_-_StarTribune.com.pdf?1615949083,21
"Shannon L. Barnette, badge #268",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615949083/Noor_trial__Fellow_officers_told_Noor_to_keep_quiet__contacted_union_officials_-_StarTribune.com.pdf?1615949083,21
"Thomas P. Fahey, badge #277",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615949083/Noor_trial__Fellow_officers_told_Noor_to_keep_quiet__contacted_union_officials_-_StarTribune.com.pdf?1615949083,21
"Matthew Harrity, badge #2792",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615949083/Noor_trial__Fellow_officers_told_Noor_to_keep_quiet__contacted_union_officials_-_StarTribune.com.pdf?1615949083,21
"Jesse F. Lopez, badge #4237",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615949083/Noor_trial__Fellow_officers_told_Noor_to_keep_quiet__contacted_union_officials_-_StarTribune.com.pdf?1615949083,21
"Mohamed Noor, badge #5159",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615949083/Noor_trial__Fellow_officers_told_Noor_to_keep_quiet__contacted_union_officials_-_StarTribune.com.pdf?1615949083,21
"Mark Ringgenberg, badge #6030",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615949083/Noor_trial__Fellow_officers_told_Noor_to_keep_quiet__contacted_union_officials_-_StarTribune.com.pdf?1615949083,21
"Mukhtar Abdulkadir, badge #47",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615906867/How_the_officers_charged_in_George_Floyd's_death_could_get_their_jobs_back.pdf?1615906867,22
"Peter Brazeau, badge #750",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615906867/How_the_officers_charged_in_George_Floyd's_death_could_get_their_jobs_back.pdf?1615906867,22
"Derek M. Chauvin, badge #1087",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615906867/How_the_officers_charged_in_George_Floyd's_death_could_get_their_jobs_back.pdf?1615906867,22
"J Alexander Kueng, badge #3897",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615906867/How_the_officers_charged_in_George_Floyd's_death_could_get_their_jobs_back.pdf?1615906867,22
"Thomas Lane, badge #3951",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615906867/How_the_officers_charged_in_George_Floyd's_death_could_get_their_jobs_back.pdf?1615906867,22
"Tou Thao, badge #7162",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615906867/How_the_officers_charged_in_George_Floyd's_death_could_get_their_jobs_back.pdf?1615906867,22
"Christopher Abbas, badge #2",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626647661/USCOURTS-mnd-0_07-cr-00297-1.pdf?1626647661,23
